subject,trialtype,block,ignore,trial,pressed,FT,medianfixdist,meanfixdist,maxfixdist,eccentricity,naignore,contrast
204,1,4,2,25,1,5.08996899999329,0,0.0743327116546575,0.558151142147962,6,270,2
204,3,4,2,26,1,5.05605269997614,0,0.0771905167446534,0.616691427632579,6,270,2
204,1,4,2,27,1,5.34334449999733,0,0.100699275586438,0.580183188798419,6,270,2
204,1,4,2,28,1,3.87888999999268,0,0.0692370360080852,0.658949952919666,6,270,2
204,1,4,2,29,1,3.8926749000093,0,0.0461330245978894,0.488706944453178,6,270,2
204,1,4,2,30,1,6.24218259999179,0,0.104763007711244,1.53608624097276,6,270,2
204,1,4,2,31,1,5.71055349998642,0,0.10209284999411,0.653982955151741,6,270,2
204,1,4,2,32,1,4.02653350000037,0,0.0486273569253132,0.485857090024778,6,270,2
204,2,4,2,33,1,9.99005759999272,0,0.198287255582375,0.881008393709145,6,270,2
204,1,4,2,34,1,4.04266119998647,0,0.0804076463004891,0.718207666616985,6,270,2
204,1,4,2,35,1,4.82513830001699,0,0.109222011125583,0.649694021391698,6,270,2
204,1,4,2,36,1,3.74085129998275,0,0.0638432942969357,0.695432895583204,6,270,2
204,1,4,2,37,1,4.02195719999145,0,0.0811653619029382,0.645778847080506,6,270,2
204,1,4,2,38,1,3.89511579999817,0,0.0732423050990799,0.639408865726182,6,270,2
204,1,4,2,39,1,3.90912789999857,0,0.0916943194560754,0.680279509242779,6,270,2
204,1,4,2,40,1,5.19247820001328,0,0.094913646996541,0.769891226205621,6,270,2
204,1,4,2,41,1,4.41268459998537,0,0.101838697030113,0.773065690396329,6,270,2
204,1,4,2,42,1,4.62715089999256,0,0.0958254916926484,0.655133510332098,6,270,2
204,1,4,2,43,1,4.34020200002124,0,0.0996153925908239,0.787026602177473,6,270,2
204,3,4,2,44,1,17.9856650999864,0.506349813235178,0.456176434570423,0.872386709250491,6,270,2
204,1,4,2,45,1,4.36192779999692,0,0.118171704856099,0.904404036199202,6,270,2
204,1,4,2,46,1,5.52834399999119,0,0.146811684583993,0.822173319089765,6,270,2
204,2,4,2,47,1,4.20765900000697,0,0.113482150222316,0.8740586843231,6,270,2
204,1,4,2,48,1,3.75978599998052,0,0.0920574249597177,0.954592660744121,6,270,2
204,1,4,2,49,1,3.97713529999601,0,0.102218981997561,0.791353316469722,6,270,2
204,1,4,2,50,1,4.45939760000329,0,0.0844536715114849,0.663086898401434,6,270,2
204,1,5,2,1,0,NaN,1.08154583566061,1.05985302024122,1.43554900882155,4,270,2
204,1,5,2,2,0,NaN,0.867139464557019,0.870050150699309,1.62771773015549,4,270,2
204,1,5,2,3,0,NaN,0.876125772025183,0.805797910872583,1.72481157385901,4,270,2
204,3,5,2,4,0,NaN,0.800428618384015,0.79043318594638,1.0497798616749,4,270,2
204,3,5,2,5,0,NaN,0.686835766286389,0.725236353178905,1.21755263750909,4,270,2
204,1,5,2,6,0,NaN,0.704615076085414,0.717680035261164,1.09369002324854,4,270,2
204,2,5,2,7,1,10.5456625999941,0.341082172713664,0.718840946655225,499.06729689216,4,270,2
204,1,5,2,8,0,NaN,0.51631988014862,0.51289545446026,0.883069360181034,4,270,2
204,1,5,2,9,0,NaN,0.726210633851993,0.703254472474934,1.19443908393384,4,270,2
204,1,5,2,10,1,16.8870299000118,0.511972917116048,0.479368164793212,1.06740686920426,4,270,2
204,1,5,2,11,1,10.4094540000078,0.284168979334545,0.228654971954867,0.734692264831104,4,270,2
204,1,5,2,12,1,19.0233585000096,0.452263045328076,0.479696527674973,0.866712337118145,4,270,2
204,1,5,2,13,1,10.324583700014,0.302875726471323,0.25403793730349,0.886909027272971,4,270,2
204,2,5,2,14,1,11.3738098000176,0.243880619415185,0.211009655117089,0.907039991590419,4,270,2
204,1,5,2,15,1,5.2099532999855,0,0.0807667849516362,0.573547500950933,4,270,2
204,2,5,2,16,1,12.3927777000063,0.370872746251063,0.263928061199744,0.703249682727824,4,270,2
204,1,5,2,17,1,5.40778380000847,0,0.0939392533798862,0.765523209811245,4,270,2
204,1,5,2,18,1,6.85495820001233,0,0.140292086784503,0.698035210461706,4,270,2
204,2,5,2,19,1,12.6054981999914,0.482417483523463,0.377511214496939,0.974197573392488,4,270,2
204,1,5,2,20,1,15.4051122000092,0.377322088465418,0.310985009332718,0.682322081768969,4,270,2
204,1,5,2,21,1,16.7025271000166,0.416824962514033,0.371912720584079,0.754432495900476,4,270,2
204,1,5,2,22,1,17.63928079998,0.450577774506084,0.417580317199073,1.59562853993005,4,270,2
204,2,5,2,23,1,15.0407209999976,0.401738535842351,0.367651054062185,0.889644314427143,4,270,2
204,1,5,2,24,0,NaN,0.541710347842842,0.552099591039731,1.13567570591054,4,270,2
204,3,5,2,25,0,NaN,0.463355487968492,0.462590507665773,0.764471107574042,4,270,2
204,1,5,2,26,1,6.49245930000325,0,0.122889608853741,0.676009794550616,4,270,2
204,1,5,2,27,1,8.82522659999086,0,0.210034105285414,0.807335817729054,4,270,2
204,3,5,2,28,0,NaN,0.569361018251931,0.568168311752611,1.5733546717347,4,270,2
204,1,5,2,29,1,5.83669270001701,0,0.148070295971913,0.887902167310372,4,270,2
204,1,5,2,30,1,4.74234719999367,0,0.133574097158296,0.997530407693093,4,270,2
204,1,5,2,31,1,7.07357440001215,0,0.24510464782295,1.06603614574859,4,270,2
204,1,5,2,32,1,15.9893278999953,0.8040429443256,0.672841291323301,1.30739900221359,4,270,2
204,1,5,2,33,1,4.52602429999388,0,0.15535024826859,0.94262636765794,4,270,2
204,1,5,2,34,1,15.5908936999913,0.576079496990798,0.478124032736236,0.926822393753292,4,270,2
204,1,5,2,35,1,14.8905575000099,0.707424231420475,0.564231421289983,1.28586586202053,4,270,2
204,1,5,2,36,1,5.32230579998577,0,0.203074797043894,1.10228193098882,4,270,2
204,1,5,2,37,1,3.53963929999736,0,0.113176810806271,0.88089929268518,4,270,2
204,1,5,2,38,1,3.61209870001767,0,0.133461257808561,0.991771485363203,4,270,2
204,1,5,2,39,1,4.63873869998497,0,0.171267825260313,0.968935071733296,4,270,2
204,3,5,2,40,0,NaN,1.14481651179966,1.1274463512372,1.4715796124985,4,270,2
204,1,5,2,41,1,3.50869539999985,0,0.138538278711996,1.13513413132587,4,270,2
204,1,5,2,42,1,10.5697815000021,0.597817108193861,1.26286149590817,499.116178454025,4,270,2
204,1,5,2,43,1,4.07729250000557,0,0.101925229258841,0.790555985500637,4,270,2
204,1,5,2,44,1,11.9082287999918,0.682564226006237,0.446552037762765,1.34231619209196,4,270,2
204,1,5,2,45,1,11.8887429999886,0.523612607187797,0.358171729570381,0.874682224437556,4,270,2
204,1,5,2,46,1,7.65930520000984,0,0.239229714879687,1.0574680047471,4,270,2
204,1,5,2,47,1,5.36024229999748,0,0.143464185799533,0.778703681733222,4,270,2
204,1,5,2,48,1,5.59204640000826,0,0.150699899853963,0.805243591674782,4,270,2
204,1,5,2,49,1,4.60494399999152,0,0.176578912083493,1.09450501448292,4,270,2
204,1,5,2,50,1,9.9753783000051,0,0.404744226008078,1.12917685716587,4,270,2
204,1,6,1,1,0,NaN,0.643401404327675,0.655470659479773,1.0505459094201,2,270,1
204,1,6,1,2,0,NaN,0.193537059624491,0.196125786870254,0.436483426771148,2,270,1
204,1,6,1,3,0,NaN,0.240083588120388,0.24100862702997,1.272310419126,2,270,1
204,1,6,1,4,0,NaN,0.300901021423448,1.65758615142624,500.831331961773,2,270,1
204,1,6,1,5,1,19.4393285000115,0.254179435252646,0.241417949349516,0.637101290454465,2,270,1
204,1,6,1,6,0,NaN,0.195856785305678,0.226925191734558,0.614254747544133,2,270,1
204,1,6,1,7,0,NaN,0.226932273668381,0.221148849338623,0.529504055608716,2,270,1
204,2,6,1,8,1,11.1710631999886,0.121359503987681,0.117259775935022,0.45565860768752,2,270,1
204,1,6,1,9,1,7.37494399998104,0,0.0534879194273043,0.337581559064865,2,270,1
204,3,6,1,10,0,NaN,0.253084540176075,0.248093824220642,0.529551382912948,2,270,1
204,1,6,1,11,1,19.855183800013,0.155320608118181,0.192430204151716,1.23975470967862,2,270,1
204,1,6,1,12,1,18.005753400008,0.160437523801893,0.168966631386572,0.544774677699169,2,270,1
204,2,6,1,13,1,3.64273659998435,0,0.0473415205275121,0.483327773100403,2,270,1
204,1,6,1,14,1,5.95909830002347,0,0.0781578782912433,0.471478095600771,2,270,1
204,1,6,1,15,1,14.8864055000013,0.153675998478361,0.141137178527619,0.447571235101578,2,270,1
204,1,6,1,16,1,5.23778799999855,0,0.0495968947515916,0.396572871994945,2,270,1
204,1,6,1,17,1,8.09103009998216,0,0.0672888421254032,0.451248694856882,2,270,1
204,2,6,1,18,1,11.3356180000119,0.163404196568436,0.168639566639899,0.614467954842864,2,270,1
204,1,6,1,19,1,10.556660799979,0.145444242824219,0.134003940049823,0.419888055085737,2,270,1
204,2,6,1,20,1,4.17852859999402,0,0.0403457627055955,0.465297153961428,2,270,1
204,1,6,1,21,1,7.30625930000679,0,0.106094181958659,0.489079653455384,2,270,1
204,1,6,1,22,1,7.27305970000452,0,0.0833364882447859,0.432300170191079,2,270,1
204,1,6,1,23,1,14.6406641000067,0.306543013422895,0.26151691878523,0.596329627036366,2,270,1
204,1,6,1,24,1,5.35677720000967,0,0.0787983879382461,1.107966974709,2,270,1
204,1,6,1,25,1,4.49308429998928,0,0.08036466232589,0.619262999112759,2,270,1
204,1,6,1,26,1,8.64161500000046,0,0.125026224193813,0.65994009662607,2,270,1
204,2,6,1,27,1,11.3386962000222,0.186610296561267,0.15764798914656,0.59699521213594,2,270,1
204,3,6,1,28,1,2.64349329998367,0,0.0219835387287166,0.335380301740574,2,270,1
204,1,6,1,29,1,5.72776989999693,0,0.0609399156280539,0.476136297337618,2,270,1
204,1,6,1,30,1,7.67640940001002,0,0.104357885887832,0.576762428405249,2,270,1
204,1,6,1,31,1,1.72656529999222,0,0.0133214273117373,0.458165318026524,2,270,1
204,1,6,1,32,1,7.05797630001325,0,0.0945060836242071,0.660612272814105,2,270,1
204,1,6,1,33,1,9.99155010000686,0,0.107571033754058,1.06290257389736,2,270,1
204,1,6,1,34,1,15.7703494000016,0.252786577680554,0.241726222708582,1.18596515827942,2,270,1
204,1,6,1,35,1,4.61159829999087,0,0.0423031725432642,0.453575411810158,2,270,1
204,1,6,1,36,1,10.3739990999748,0.0294080980155283,0.109757174009257,0.486386306634932,2,270,1
204,1,6,1,37,1,1.88983379999991,0,0.0180012133608417,0.452627254136969,2,270,1
204,1,6,1,38,1,2.20313549999264,0,0.028279769439281,0.425864405621423,2,270,1
204,1,6,1,39,1,8.20810719998553,0,0.178461294805116,0.796997182732646,2,270,1
204,1,6,1,40,1,13.5767169000173,0.283248640601905,0.238268622359634,0.762404601354009,2,270,1
204,3,6,1,41,1,13.8070973999857,0.21470728630994,0.192855180230702,0.685910379517851,2,270,1
204,1,6,1,42,1,2.76034820001223,0,0.0257068860574765,0.534421269561707,2,270,1
204,1,6,1,43,1,8.65639239997836,0,0.0714201643452213,0.499465696801085,2,270,1
204,1,6,1,44,1,6.79107519998797,0,0.0498199214013526,0.520511581675242,2,270,1
204,3,6,1,45,1,4.26036149999709,0,0.0421890472639923,0.758564901129321,2,270,1
204,3,6,1,46,1,9.941273000004,0,0.0888226437845231,0.540882609694133,2,270,1
204,1,6,1,47,1,7.79293480000342,0,0.0912718462799468,0.561329736236254,2,270,1
204,1,6,1,48,1,8.27789649998886,0,0.117836335974665,0.543512962650132,2,270,1
204,1,6,1,49,1,2.02550469999551,0,0.0225788804689077,0.498790330961174,2,270,1
204,1,6,1,50,1,5.55990369999199,0,0.0711826631006783,0.761528094252778,2,270,1
204,3,7,2,1,1,9.27242400031537,0,0.206348521608905,0.718364808715365,2,270,2
204,3,7,2,2,1,10.2308012000285,0.117377031189972,0.179860221596759,0.556162752746121,2,270,2
204,1,7,2,3,1,18.5796220996417,0.35986026702044,0.362682477724544,0.728451984826492,2,270,2
204,1,7,2,4,1,3.3654813002795,0,0.0659537352231731,0.656887640569632,2,270,2
204,1,7,2,5,1,4.74819499999285,0,0.0905419469797152,0.60109927512363,2,270,2
204,1,7,2,6,1,5.65087320003659,0,0.137588541025947,0.725828556263212,2,270,2
204,1,7,2,7,1,4.53611599979922,0,0.115185178191613,0.862517391250859,2,270,2
204,1,7,2,8,1,11.2192670996301,0.457686053242683,0.313638343859839,1.46062216369185,2,270,2
204,2,7,2,9,1,6.52358449995518,0,0.179238931893535,0.843364103091326,2,270,2
204,1,7,2,10,1,3.25693339994177,0,0.0677133658902422,0.705127492585898,2,270,2
204,1,7,2,11,1,5.69800719991326,0,0.14430376030084,0.737718160579942,2,270,2
204,2,7,2,12,1,6.35291839996353,0,0.18446739269094,0.775331981709523,2,270,2
204,1,7,2,13,0,NaN,0.661023030264291,0.660642398286215,0.983701920744494,2,270,2
204,3,7,2,14,1,8.4388087997213,0,0.265906418548917,0.976706829824082,2,270,2
204,1,7,2,15,1,4.26616690028459,0,0.126308921082273,0.775543103320258,2,270,2
204,1,7,2,16,1,10.4518567998894,0.516521002353658,0.364607045766617,1.04944462160958,2,270,2
204,1,7,2,17,1,4.40086470032111,0,0.1364957519435,0.93940801980694,2,270,2
204,1,7,2,18,1,12.664465600159,0.710457007370462,0.516890958594538,1.12934695666142,2,270,2
204,1,7,2,19,0,NaN,0.925714395342063,0.916030099271317,1.84794678406334,2,270,2
204,1,7,2,20,1,10.2308005001396,0.777520016327311,0.504278662489426,1.3260008278928,2,270,2
204,1,7,2,21,1,8.09985220013186,0,0.434953565826287,1.48188656896311,2,270,2
204,1,7,2,22,1,4.15659320028499,0,0.205580607185132,1.26036349839531,2,270,2
204,1,7,2,23,1,6.83898680005223,0,0.322696667576137,1.17024590872941,2,270,2
204,1,7,2,24,1,6.8725584000349,0,0.353821435926356,1.23552361673923,2,270,2
204,1,7,2,25,1,16.6349073001184,1.00474986817495,0.868038977400594,1.44401032894563,2,270,2
204,1,7,2,26,1,4.95473040034994,0,0.268783134858205,1.28292626061865,2,270,2
204,1,7,2,27,1,3.72250579996035,0,0.221971667251877,1.45246938123275,2,270,2
204,1,7,2,28,1,10.1534819998778,0,0.592830244330313,1.48022331070844,2,270,2
204,1,7,2,29,1,4.17170869978145,0,0.226874380772226,1.37639180724402,2,270,2
204,1,7,2,30,1,3.55615959968418,0,0.175098704274819,1.21768040774261,2,270,2
204,1,7,2,31,1,17.01443069987,1.08699986397333,0.931614216765998,1.27539874726855,2,270,2
204,1,7,2,32,1,6.74084919970483,0,0.355201177638943,1.30922731731573,2,270,2
204,1,7,2,33,1,17.3168454999104,1.27724181407303,1.11471675773116,1.47987337290173,2,270,2
204,1,7,2,34,1,6.17538480041549,0,0.342976982676142,1.384145206601,2,270,2
204,1,7,2,35,1,16.0868989001028,1.44225615594934,1.19136932784784,1.86820271678637,2,270,2
204,2,7,2,36,1,5.20265509979799,0,0.334098408965625,1.61047096130469,2,270,2
204,3,7,2,37,1,5.65657150000334,0,0.385047571249305,1.71851453395105,2,270,2
204,2,7,2,38,1,11.0173009000719,1.25197825799092,0.748704013661704,1.59784953574771,2,270,2
204,1,7,2,39,1,6.02014379994944,0,0.37697144023129,1.50442861099188,2,270,2
204,1,7,2,40,1,12.8657650998794,1.4329668495914,0.979601064843555,1.90411541934696,2,270,2
204,1,7,2,41,1,5.58182849967852,0,0.337237666120395,1.71906922635692,2,270,2
204,1,7,2,42,1,8.80686599994078,0,0.600146640202641,1.71604741087506,2,270,2
204,1,7,2,43,1,13.5719697996974,1.29588950509402,0.905882315383585,1.55412921873795,2,270,2
204,1,7,2,44,1,8.73996370006353,0,0.570824210706652,1.6110347865096,2,270,2
204,1,7,2,45,1,6.00087370024994,0,0.37800885631228,1.56430760996471,2,270,2
204,1,7,2,46,1,12.5370581001043,1.25934936847174,0.846525382645183,1.65568853732721,2,270,2
204,1,7,2,47,1,7.10586120001972,0,0.451261910705943,1.64452421882281,2,270,2
204,1,7,2,48,1,13.2155010001734,1.35157074822748,0.940515746205644,1.85677600010126,2,270,2
204,3,7,2,49,0,NaN,1.3798666614742,1.37221492068852,1.63346357377703,2,270,2
204,2,7,2,50,1,9.40060569997877,0,0.608727925944086,1.71703635571038,2,270,2
204,1,8,1,1,1,14.1717980997637,0.31801759831165,0.267008407661788,0.910876649707199,4,270,1
204,1,8,1,2,1,16.4004180999473,0.15744380798618,0.161077643039328,0.65626366832137,4,270,1
204,1,8,1,3,1,7.31980049982667,0,0.146312097458137,0.809282895762429,4,270,1
204,3,8,1,4,1,12.3040367001668,0.221326226993567,0.217552607558505,0.844163307867607,4,270,1
204,1,8,1,5,1,4.33724049990997,0,0.0944638045657768,0.79465103223477,4,270,1
204,1,8,1,6,1,17.735915100202,0.259657150741748,0.243164314764481,0.651993120456614,4,270,1
204,1,8,1,7,1,8.6370816999115,0,0.0733330566569792,0.546004412061775,4,270,1
204,2,8,1,8,1,11.2835524003021,0.0657573814429107,0.142607440056713,10.3948107819287,4,270,1
204,1,8,1,9,1,10.7811286998913,0.124296229665199,0.132425913063647,0.512886418504484,4,270,1
204,1,8,1,10,1,9.53385169990361,0,0.109601714329456,0.497450235332939,4,270,1
204,1,8,1,11,1,10.3013772000559,0.0885650948500906,0.143107135085597,0.594231207198975,4,270,1
204,1,8,1,12,1,4.90285450033844,0,0.118130142032867,0.863316919232754,4,270,1
204,1,8,1,13,1,11.5188595000654,0.252081645444913,0.225288192482917,0.726070438177443,4,270,1
204,1,8,1,14,1,5.65659220004454,0,0.0731375817362034,0.634241377247456,4,270,1
204,1,8,1,15,1,5.75696220016107,0,0.08358188856688,0.702679380747871,4,270,1
204,1,8,1,16,1,6.7050290000625,0,0.105247165902072,0.604938343051119,4,270,1
204,2,8,1,17,1,7.75462769996375,0,0.12154408530232,0.573928103362082,4,270,1
204,1,8,1,18,1,5.35840460006148,0,0.080672162626799,0.592527830324695,4,270,1
204,1,8,1,19,1,4.6503289998509,0,0.0508828496978795,0.644543053568975,4,270,1
204,2,8,1,20,1,9.44692200003192,0,0.120061609630395,0.627625520974613,4,270,1
204,1,8,1,21,1,4.81819219980389,0,0.0817879935582532,0.597537289140184,4,270,1
204,1,8,1,22,1,6.56785269966349,0,0.0688028476002798,0.475427792226896,4,270,1
204,3,8,1,23,1,8.28960879985243,0,0.0976670581358276,0.501874490130263,4,270,1
204,1,8,1,24,1,10.2538519999944,0.104692161484568,0.133053372307419,0.482607768635491,4,270,1
204,1,8,1,25,1,7.64975410001352,0,0.0775651753064949,0.545114433279879,4,270,1
204,1,8,1,26,1,6.07241869997233,0,0.0540991164014938,0.493650085953095,4,270,1
204,1,8,1,27,1,6.2565808002837,0,0.105864293486836,0.652911356434829,4,270,1
204,1,8,1,28,1,5.68883250001818,0,0.0543143448010254,0.588923820863221,4,270,1
204,1,8,1,29,1,6.07282879995182,0,0.0712713394456913,0.524713939828375,4,270,1
204,1,8,1,30,1,4.50901920022443,0,0.0601294847506686,0.567462814478836,4,270,1
204,1,8,1,31,1,8.23448079964146,0,0.140210609123295,0.653339076552058,4,270,1
204,1,8,1,32,1,8.80379399983212,0,0.11677632858707,0.561953852823187,4,270,1
204,2,8,1,33,1,10.1835071998648,0,0.132786478518065,0.744578456813085,4,270,1
204,2,8,1,34,1,5.83832849981263,0,0.0651683317003536,0.555015871708317,4,270,1
204,3,8,1,35,1,5.50004699965939,0,0.0701488860505686,0.563560648763216,4,270,1
204,1,8,1,36,1,5.59028699994087,0,0.0708844820965753,0.656425093875894,4,270,1
204,3,8,1,37,1,8.85239390004426,0,0.110339474609015,0.615195172821908,4,270,1
204,1,8,1,38,1,7.03609649976715,0,0.122591366186074,0.585177621656689,4,270,1
204,1,8,1,39,1,5.58924310002476,0,0.0720914808916482,0.57799827155141,4,270,1
204,1,8,1,40,1,4.9206650997512,0,0.0566102619244008,0.423935268523901,4,270,1
204,1,8,1,41,1,5.7352869999595,0,0.0934964988195386,0.650375507656254,4,270,1
204,1,8,1,42,1,3.75402590027079,0,0.0562926012972918,0.52858672694772,4,270,1
204,3,8,1,43,0,NaN,0.235131817780872,0.253743731377492,1.82636259646553,4,270,1
204,1,8,1,44,1,7.40322529990226,0,0.085097228130926,0.52165593981875,4,270,1
204,1,8,1,45,1,10.5055849999189,0.0275513027677435,0.114908913562857,0.853073698823639,4,270,1
204,1,8,1,46,1,9.75228179991245,0,0.209551720121455,0.776575760194094,4,270,1
204,1,8,1,47,1,14.8846259000711,0.380716335948607,0.314794140052228,0.743783252720649,4,270,1
204,1,8,1,48,1,4.2368165999651,0,0.0670195550242929,0.733679505669595,4,270,1
204,1,8,1,49,1,8.03301410004497,0,0.129619362543658,0.565394093795652,4,270,1
204,1,8,1,50,1,7.28955490002409,0,0.116578385561392,0.677584731274386,4,270,1
204,2,9,3,1,1,7.07624129997566,0,0.0632071922280028,0.420996654126315,6,270,3
204,1,9,3,2,1,9.98409970011562,0,0.946981229794,499.40052846672,6,270,3
204,1,9,3,3,0,NaN,0.122663896265837,0.139097169462898,0.42692883692339,6,270,3
204,1,9,3,4,0,NaN,0.266543302459001,0.269943210449685,0.567566351874684,6,270,3
204,1,9,3,5,1,6.62380629964173,0,0.0554039689239073,0.422021320008176,6,270,3
204,1,9,3,6,1,16.0637957002036,0.0944649553876053,0.117062417001793,0.528106870218821,6,270,3
204,2,9,3,7,1,13.6134321000427,0.190058670038771,0.160614029799864,0.553691640809831,6,270,3
204,1,9,3,8,1,8.55156680010259,0,0.11578797509523,0.57415625999334,6,270,3
204,1,9,3,9,0,NaN,0.275007551126919,0.291544158027062,0.690052187242511,6,270,3
204,1,9,3,10,1,19.1155047002248,0.286454740363177,0.272883827274563,0.764601829607816,6,270,3
204,1,9,3,11,0,NaN,0.474044814311465,0.472236228422233,1.09803905415397,6,270,3
204,1,9,3,12,1,3.99064079998061,0,0.0980413126984672,0.876378217153025,6,270,3
204,1,9,3,13,0,NaN,0.545349478744572,0.546631586189049,0.949589094926505,6,270,3
204,1,9,3,14,1,5.68591080000624,0,0.138827792822352,0.859732638027163,6,270,3
204,1,9,3,15,1,7.58605960011482,0,0.206934968733343,0.965174762519162,6,270,3
204,1,9,3,16,1,9.18463980033994,0,0.282806370716083,0.892164232620867,6,270,3
204,1,9,3,17,0,NaN,0.734315301823587,0.719992615642992,0.991039206329329,6,270,3
204,1,9,3,18,1,4.35272309975699,0,0.132417723299225,0.925323489580045,6,270,3
204,1,9,3,19,1,14.9029125999659,0.526169227528175,0.437078936526995,1.2573999490604,6,270,3
204,1,9,3,20,0,NaN,0.679864054336191,0.676714261876513,0.99598369540765,6,270,3
204,1,9,3,21,1,6.59230240015313,0,0.227618817685335,0.99064363755251,6,270,3
204,1,9,3,22,1,13.4731723000295,0.617501604512661,0.488142332584451,1.11524511705664,6,270,3
204,2,9,3,23,1,15.7725343001075,0.761033754714755,1.06898397600421,495.773905863355,6,270,3
204,1,9,3,24,1,11.4889210001566,0.558436127299306,0.370223352990439,0.953256625611538,6,270,3
204,2,9,3,25,1,17.7690910999663,0.60032892370849,0.575561081684033,1.43487060152855,6,270,3
204,1,9,3,26,0,NaN,0.734566918317999,0.737128471685558,1.08796401648304,6,270,3
204,1,9,3,27,1,8.92057850025594,0,0.252591735107525,0.861753905353649,6,270,3
204,1,9,3,28,1,4.75251779984683,0,0.104962136813622,0.675950927369317,6,270,3
204,3,9,3,29,0,NaN,0.662089594725685,0.62958019677558,0.905812042433979,6,270,3
204,1,9,3,30,1,16.5121388998814,0.53098003968269,0.488989839840231,1.01101330760338,6,270,3
204,1,9,3,31,1,4.55288900015876,0,0.115232945983438,0.736187566217138,6,270,3
204,3,9,3,32,0,NaN,0.370629872548429,0.372784783289272,0.781185865338574,6,270,3
204,3,9,3,33,0,NaN,0.278500229902739,0.288302060352533,0.609877624502919,6,270,3
204,1,9,3,34,1,4.88580149970949,0,0.0586805336510424,0.404362569225885,6,270,3
204,3,9,3,35,0,NaN,0.126823922317386,0.138940900130476,0.37264828616068,6,270,3
204,1,9,3,36,1,4.99879739992321,0,0.0517446551979682,0.451169067675803,6,270,3
204,1,9,3,37,1,8.8002514000982,0,0.141044179186059,1.66159149186751,6,270,3
204,1,9,3,38,1,4.18811949994415,0,0.0840519785467153,0.682688270365857,6,270,3
204,1,9,3,39,1,6.58640940021724,0,0.132892513350244,0.583812585431558,6,270,3
204,1,9,3,40,1,15.6517680003308,0.309391890265621,0.279677574233385,0.698088487775497,6,270,3
204,1,9,3,41,1,6.35357380006462,0,0.0761041163288917,0.545793078339825,6,270,3
204,1,9,3,42,1,18.7689962000586,0.158989682531075,0.156244837121492,0.467412110448713,6,270,3
204,1,9,3,43,1,4.98820890020579,0,0.0983860902522727,0.7114484841705,6,270,3
204,1,9,3,44,1,7.85818939981982,0,0.102747362262637,0.424772377333775,6,270,3
204,1,9,3,45,1,5.75131689989939,0,0.0501954309072573,0.470644687043034,6,270,3
204,3,9,3,46,0,NaN,0.345936575229592,0.777087434747262,499.311381590487,6,270,3
204,1,9,3,47,1,13.6506390003487,0.0998445650318352,0.10675770232473,0.399175827842256,6,270,3
204,2,9,3,48,1,4.2502803998068,0,0.0449796900897624,0.417020621473987,6,270,3
204,1,9,3,49,1,7.73584660002962,0,0.0513972615438075,0.464073820997254,6,270,3
204,1,9,3,50,1,4.15183610003442,0,0.0445998131572946,0.390711200553969,6,270,3
205,1,1,1,1,1,7.06338140001753,0,2.76528772046888,501.11237433359,6,270,1
205,1,1,1,2,1,7.86855339998147,0,8.74439305045036,501.705924318626,6,270,1
205,1,1,1,3,1,4.42450570000801,0,0.960191504063071,509.911274542347,6,270,1
205,3,1,1,4,1,5.34543879999546,0,0.50480636716079,498.95034967473,6,270,1
205,2,1,1,5,1,5.20578930003103,0,0.554168376942689,500.60268045294,6,270,1
205,1,1,1,6,1,5.36017020000145,0,1.37609993552285,509.004898139961,6,270,1
205,1,1,1,7,1,5.92826980003156,0,6.95400815427781,501.260516939737,6,270,1
205,2,1,1,8,1,5.89510339999106,0,1.39653724627432,501.118484262523,6,270,1
205,1,1,1,9,1,5.91076479997719,0,0.581574985458357,501.273649727086,6,270,1
205,3,1,1,10,1,7.408785000036,0,1.46890052637617,501.528032823713,6,270,1
205,1,1,1,11,1,8.62387160002254,0,3.56065062264793,501.722601982837,6,270,1
205,1,1,1,12,1,7.94449730002088,0,1.54729717431297,500.301678625839,6,270,1
205,1,1,1,13,1,4.69689369999105,0,0.958430269644569,498.410126794849,6,270,1
205,1,1,1,14,1,8.63754159997916,0,1.57160887869196,501.332600575541,6,270,1
205,1,1,1,15,1,6.33957660000306,0,1.46473640528365,501.36294232868,6,270,1
205,2,1,1,16,1,11.2110375000047,0.200573226334411,2.4213059107672,500.247193703715,6,270,1
205,1,1,1,17,1,7.62493380001979,0,5.34522217214785,511.445889291475,6,270,1
205,1,1,1,18,1,7.86178059998201,0,3.68444774636855,500.838318659287,6,270,1
205,1,1,1,19,1,6.91127389995381,0,2.37969928206501,499.987872395312,6,270,1
205,3,1,1,20,1,7.59419350000098,0,1.60642032919809,502.0527661166,6,270,1
205,1,1,1,21,1,5.32906580000417,0,2.27602302552342,501.451584353499,6,270,1
205,1,1,1,22,1,4.52388839999912,0,1.83838852719902,513.218624891266,6,270,1
205,1,1,1,23,1,6.83663219999289,0,2.74054581887341,502.144474001027,6,270,1
205,1,1,1,24,1,8.24021129996981,0,2.85753293875986,502.015608814087,6,270,1
205,1,1,1,25,1,6.5078807999962,0,4.06045619172783,502.028087172675,6,270,1
205,3,1,1,26,1,10.8403493000078,0.716251392570988,4.33872704527563,502.062890630711,6,270,1
205,1,1,1,27,1,7.95802919997368,0,2.87138941482562,502.086737530488,6,270,1
205,1,1,1,28,1,3.99438390001887,0,1.40752806984272,502.052039863048,6,270,1
