subject,RT,retinalslip,contrast,eccentricity
14,6.311,2.88706474230701,1,6
14,8.819,3.0396074861786,1,6
14,8.529,2.96162557348972,1,6
14,8.144,2.98577584551191,1,6
14,5.073,2.99240359101281,1,6
14,7.727,2.79169623730588,1,6
14,6.378,3.13292900134081,1,6
14,9.087,2.99086449128656,1,6
14,5.177,2.97709794632906,1,6
14,12.477,3.21838693310815,1,6
15,4.689,3.32148644291961,1,6
15,5.162,3.05766426431487,1,6
15,6.504,3.10415490105514,1,6
15,5.911,2.70818005017091,1,6
15,5.303,2.66166369565775,1,6
15,5.09,2.42751349232754,1,6
15,5.106,2.66564439128207,1,6
15,4.893,2.61199300893055,1,6
15,5.29,2.58972683901835,1,6
15,4.312,3.03551735970796,1,6
15,4.952,2.58546842044351,1,6
15,4.258,2.48621894811715,1,6
15,4.706,2.84821764923935,1,6
15,5.47,2.58195321643125,1,6
15,5.244,3.26985711997267,1,6
15,4.525,2.9813403152692,1,6
15,4.323,3.00281878850824,1,6
15,5.345,3.41090978004992,1,6
15,5.626,2.72974679212004,1,6
15,5.956,3.02072514892713,1,6
15,4.557,3.3025556911724,1,6
15,6.173,2.81354123830484,1,6
15,4.176,3.34252061152762,1,6
15,5.139,3.03172622101814,1,6
15,4.99,3.13678153950867,1,6
15,3.573,3.16086188264025,1,6
15,4.073,3.26985711997267,1,6
15,5.126,3.67858925996925,1,6
15,4.926,3.37885235730509,1,6
15,4.06,3.41373083325147,1,6
15,4.427,3.09103680872417,1,6
15,4.974,2.89724549467346,1,6
15,4.258,2.92032066921697,1,6
15,4.075,3.78649454492835,1,6
15,3.944,2.69407793145574,1,6
15,4.161,3.71189336026527,1,6
15,5.591,3.19103020725904,1,6
15,4.089,3.33525426237212,1,6
15,4.486,3.3441720545175,1,6
16,5.422,2.83363457065065,1,6
16,7.593,2.82473799552994,1,6
16,6.677,2.95963968391655,1,6
16,6.889,3.19450154993491,1,6
16,5.125,2.85959657321367,1,6
16,3.708,3.31415015344156,1,6
16,3.823,2.68163884655445,1,6
16,3.388,3.06228614694256,1,6
16,2.907,2.54049995989369,1,6
16,3.026,3.34028698430467,1,6
16,4.673,2.67019515304142,1,6
16,3.192,2.72868514210804,1,6
16,2.861,2.07003700435782,1,6
16,3.027,2.25822218657217,1,6
17,6.608,2.7499650062802,1,6
17,9.323,2.86886269753317,1,6
17,8.942,2.54549294852888,1,6
17,11.806,4.69220827731859,1,6
17,11.489,4.21901259816745,1,6
17,11.974,3.56402097478712,1,6
17,4.859,2.24114053076999,1,6
17,10.941,2.72527265660108,1,6
17,7.993,3.92101000729674,1,6
17,8.722,2.99944231738959,1,6
17,10.474,3.85985372003119,1,6
17,5.441,2.73465760329578,1,6
17,6.787,3.34746455660443,1,6
17,7.307,2.94846302432966,1,6
17,8.307,3.57226190726412,1,6
17,11.19,2.85603006782511,1,6
17,7.955,3.23023453365756,1,6
17,7.477,2.50343907814336,1,6
17,7.458,3.42043395973327,1,6
17,4.775,3.02285425402985,1,6
17,13.607,3.2432922821459,1,6
17,9.34,3.63243747122438,1,6
17,7.326,3.53444842505771,1,6
17,5.329,3.77429549081743,1,6
17,8.757,3.26308108216467,1,6
17,9.575,3.45003179922121,1,6
17,6.875,3.64851544139038,1,6
17,8.175,3.1654889332349,1,6
17,5.005,3.31221838791952,1,6
17,5.093,2.94626019288541,1,6
17,7.073,3.17005206538697,1,6
17,10.339,3.37461496665584,1,6
17,8.006,4.39327867757433,1,6
17,5.057,2.90941380741063,1,6
18,5.359,4.51644831242457,1,6
18,10.759,4.85270852916469,1,6
18,8.31,4.98784088144286,1,6
18,5.675,4.87959826810379,1,6
18,6.391,4.69993254860046,1,6
18,3.517,5.5120975415595,1,6
18,2.996,4.26769976323774,1,6
18,9.858,4.65744403385306,1,6
18,12.589,4.70408762236863,1,6
18,9.353,5.30193933226148,1,6
18,9.674,5.26961132787125,1,6
18,4.597,5.13163289643503,1,6
18,7.99,4.76493801816793,1,6
18,6.126,5.15879689105367,1,6
18,3.477,5.46841192001801,1,6
18,5.577,5.17013490619884,1,6
18,4.143,4.98872666387608,1,6
18,7.487,5.08930583048648,1,6
18,6.356,4.87010884238446,1,6
18,4.492,5.10335733170411,1,6
18,4.874,5.80623903638626,1,6
18,5.621,5.06945940564639,1,6
18,5.756,5.07724485415142,1,6
18,6.326,5.85952671993659,1,6
18,5.827,5.20698345542065,1,6
18,5.846,6.85822131276201,1,6
18,4.793,4.38462304442233,1,6
18,5.555,4.97313689305146,1,6
18,5.375,4.78697668849873,1,6
18,8.212,4.42891216608316,1,6
18,4.723,4.94770095117973,1,6
18,4.957,4.84008001182744,1,6
19,7.311,3.35514898853465,1,6
19,8.468,3.62296761627623,1,6
19,8.189,3.43580860424807,1,6
19,14.858,3.32700911491162,1,6
19,9.888,3.51344566220431,1,6
19,10.556,3.49213605134987,1,6
19,9.445,3.47274344055366,1,6
19,17.472,3.50321516318791,1,6
19,9.976,3.66029062710707,1,6
19,9.206,3.27567790381419,1,6
19,6.408,2.89263299966932,1,6
19,6.405,2.97658804715313,1,6
19,5.894,2.96920197259443,1,6
19,8.956,3.39543251907899,1,6
19,16.357,3.34492837405836,1,6
19,5.809,3.5077945294143,1,6
19,17.406,3.68688756944201,1,6
19,10.187,3.01303606405704,1,6
19,16.906,3.18216177014213,1,6
19,7.124,3.33548256303527,1,6
19,4.027,2.66748082687184,1,6
19,12.376,3.23143973279567,1,6
19,9.342,3.29504626335471,1,6
19,8.361,3.42091033776767,1,6
19,6.859,3.67706147363418,1,6
19,8.908,3.5403755940414,1,6
19,7.376,3.16127237738224,1,6
19,6.883,3.92129433904161,1,6
19,6.391,3.30477596004437,1,6
19,2.891,2.33547677545861,1,6
19,7.388,3.24279516075313,1,6
19,3.958,3.21352047364893,1,6
19,6.376,3.50224769144994,1,6
19,5.544,3.57690132883072,1,6
19,10.238,3.49393266408036,1,6
19,9.088,3.43342562189774,1,6
19,7.14,3.6919166335512,1,6
20,8.822,5.82334840812167,1,6
20,4.905,5.908400662776,1,6
20,6.024,6.03768337530707,1,6
20,6.311,5.67591706866451,1,6
20,5.937,6.65990114071612,1,6
20,6.042,6.01946678275651,1,6
20,5.561,6.16462146662207,1,6
20,6.512,6.887777480566,1,6
20,7.376,5.93340443075383,1,6
20,4.442,6.13567958180225,1,6
20,4.862,5.69943361061567,1,6
20,4.976,7.07056976819138,1,6
20,5.444,7.79683455580034,1,6
20,6.992,6.68557539337887,1,6
20,4.877,6.70110518523341,1,6
20,5.241,7.34828549068173,1,6
20,5.145,7.42390134867603,1,6
20,4.872,6.93405206305149,1,6
20,4.429,7.90927446091697,1,6
20,4.286,8.0029301506949,1,6
20,5.359,7.32853922672903,1,6
20,5.142,6.78040625002254,1,6
20,4.625,7.26039338355033,1,6
20,4.628,6.95971935792218,1,6
20,4.84,6.43709872370625,1,6
20,4.79,7.11005637073626,1,6
20,5.277,7.04291907329708,1,6
20,5.625,6.35015962109201,1,6
20,4.226,7.87523918518313,1,6
20,5.005,6.63492709494418,1,6
20,6.105,6.13567958180225,1,6
20,4.408,6.22793183966543,1,6
20,3.989,6.29800580535691,1,6
20,3.46,6.489661096137,1,6
20,3.475,7.56718973096729,1,6
20,5.003,7.7853670165321,1,6
20,4.806,7.60086250080574,1,6
20,7.09,6.74469952951079,1,6
1,14.674,0.752595015303965,2,2
1,11.205,0.796981353034868,2,2
1,6.073,0.791154223568657,2,2
1,7.593,0.81013286051069,2,2
1,6.226,0.803363702251076,2,2
1,7.276,0.788203830067858,2,2
1,5.997,0.702537089974114,2,2
1,8.129,0.740479499218927,2,2
1,8.165,0.796022645013265,2,2
1,6.745,0.78379655060341,2,2
1,5.98,0.865369191909147,2,2
1,9.008,0.876654033807756,2,2
1,8.706,0.820587194419438,2,2
1,8.237,0.824964838386202,2,2
1,8.479,0.777707993406582,2,2
1,9.085,0.771099186322448,2,2
1,6.806,0.837520874829092,2,2
1,5.78,0.866929540253736,2,2
1,6.993,0.766075310466684,2,2
1,8.627,0.78330832026259,2,2
1,8.729,0.930591752712973,2,2
1,9.659,0.855961544225711,2,2
1,5.804,0.782514694811462,2,2
1,6.827,0.862377223958397,2,2
1,8.491,0.910914938851733,2,2
1,7.716,0.750763198191261,2,2
1,8.226,0.862811954344403,2,2
1,5.055,0.797858120199922,2,2
1,7.628,0.851560109059533,2,2
1,6.046,0.834493498973599,2,2
1,6.59,0.913977163539788,2,2
1,6.42,0.782514694811462,2,2
1,8.058,0.919027342410504,2,2
1,8.22,0.867414981960941,2,2
1,7.266,0.858955984892847,2,2
1,10.109,0.920479412961944,2,2
1,7.014,1.02121455549765,2,2
1,6.376,0.807539605515458,2,2
1,5.329,0.81970715795309,2,2
2,19.067,0.948371557764085,2,2
2,9.458,0.930878882924308,2,2
2,18.5,0.951155799989703,2,2
2,17.724,1.04579337397046,2,2
2,16.187,0.962487018349776,2,2
2,18.457,0.966265360740766,2,2
2,15.987,0.936110989057841,2,2
2,16.585,0.941490937270817,2,2
2,17.516,0.998545328712249,2,2
2,16.64,0.94232411509141,2,2
2,15.052,0.902929294226385,2,2
2,9.993,0.984205186873251,2,2
2,12.007,0.899820684725399,2,2
2,9.74,0.957727490049635,2,2
2,13.209,0.903498028651746,2,2
2,12.474,1.17522629604544,2,2
2,13.639,1.046641600742,2,2
2,9.996,1.21736999996638,2,2
2,9.855,0.979711873503944,2,2
2,9.338,1.00561717948217,2,2
2,14.283,1.09749885541131,2,2
2,19.693,1.28073237971984,2,2
2,16.186,1.11332628842443,2,2
2,13.357,1.01102868268001,2,2
2,12.57,1.05012450695591,2,2
2,17.822,1.32895195095968,2,2
2,7.623,1.00340821935403,2,2
2,9.573,1.04932795233622,2,2
2,12.306,0.960424286988023,2,2
3,14.196,1.2219445106794,2,2
3,15.964,1.36032782291564,2,2
3,10.83,1.4231300103109,2,2
3,14.665,1.26564450401716,2,2
3,15.06,1.32551349488989,2,2
3,14.572,1.2917982879087,2,2
3,17.113,1.33053237291263,2,2
3,19.067,1.39304228113166,2,2
3,8.216,1.25214459025036,2,2
3,17.613,1.44243084070174,2,2
3,13.683,1.34741646124767,2,2
3,6.32,1.39234610807762,2,2
3,5.334,1.59354012069484,2,2
3,12.596,1.33549828124646,2,2
3,9.032,1.38385448110799,2,2
3,6.583,1.38724083901467,2,2
3,8.966,1.36489538196308,2,2
3,10.516,1.48490548003505,2,2
3,5.036,1.27229581154309,2,2
3,4.35,1.58379369793829,2,2
3,5.517,1.34126118721412,2,2
3,8.799,1.47059305863052,2,2
3,5.139,1.35999676236006,2,2
3,5.672,1.28883616714817,2,2
3,4.707,1.51806946553397,2,2
3,5.931,1.42757583319128,2,2
3,4.756,1.39011478418647,2,2
3,5.288,1.27673165446046,2,2
3,5.471,1.35622392131146,2,2
3,12.516,1.56988915460355,2,2
3,4.115,1.44790607296726,2,2
3,4.802,1.18632239489801,2,2
3,4.039,1.30967555791051,2,2
3,9.067,1.34500634040298,2,2
3,4.553,1.27747755416122,2,2
4,18.596,1.32247957053117,2,2
4,3.382,1.44372981642721,2,2
4,4.765,1.31967935287025,2,2
4,5.666,1.32256609678148,2,2
4,4.553,1.14269320864041,2,2
4,11.235,1.22001483175343,2,2
4,3.273,1.43325377240778,2,2
4,5.714,1.42381630171787,2,2
4,4.282,1.20700283034168,2,2
4,10.468,1.18583426218427,2,2
4,4.417,1.23766684900603,2,2
4,12.68,1.30169472911899,2,2
4,10.247,1.3825477858557,2,2
4,8.116,1.23709355429167,2,2
4,4.173,1.48847125442684,2,2
4,6.855,1.43245351904519,2,2
4,6.888,1.23158992503382,2,2
4,4.971,1.28133590731793,2,2
4,3.738,1.31441614806241,2,2
4,10.17,1.24084999965814,2,2
4,4.189,1.27960512678953,2,2
4,3.573,1.26183950213992,2,2
4,6.757,1.27343608504497,2,2
4,6.192,1.32405449370896,2,2
4,6.036,1.36426943176033,2,2
4,5.598,1.31840312463677,2,2
4,8.823,1.22024633361904,2,2
4,8.756,1.20163086007281,2,2
4,6.017,1.22855146304772,2,2
4,7.122,1.18109021574541,2,2
5,10.308,0.953326729532044,2,2
5,8.789,0.902856490909759,2,2
5,11.216,0.94361415313399,2,2
5,7.294,0.958910693370588,2,2
5,9.82,0.963714703550393,2,2
5,18.022,1.03800527326863,2,2
5,6.543,1.03138863517721,2,2
5,11.026,0.987090384536304,2,2
5,14.956,0.923071450091806,2,2
5,7.089,0.953027881027489,2,2
5,7.811,1.01351022068022,2,2
5,13.739,1.05681198968952,2,2
5,4.842,1.1309394275189,2,2
5,8.491,0.993244351211957,2,2
5,19.738,1.20252782123397,2,2
5,5.542,0.885936391754779,2,2
5,10.325,0.979971433043466,2,2
5,7.99,0.91124886009063,2,2
5,5.525,1.24995612497925,2,2
5,13.307,1.20540544312461,2,2
5,6.127,1.0996995812896,2,2
5,7.573,1.1307293849087,2,2
5,6.478,0.986970533833956,2,2
5,11.958,0.947984812513115,2,2
5,8.039,1.16337987217149,2,2
5,15.392,1.0785442529408,2,2
6,9.175,1.08034843558113,2,2
6,6.383,1.03498867255121,2,2
6,5.786,1.07877506107366,2,2
6,6.921,1.09637093478325,2,2
6,4.388,1.24589028864321,2,2
6,4.299,1.12347884580149,2,2
6,3.105,1.0366864886151,2,2
6,2.885,1.01257750050778,2,2
6,2.903,1.48270276860067,2,2
6,6.353,1.20816591106864,2,2
6,3.868,1.16756385262631,2,2
6,3.551,1.19580581012347,2,2
6,3.274,1.15723142915174,2,2
6,4.405,1.22955839347373,2,2
6,3.466,1.30188535779571,2,2
6,4.573,1.20476057713476,2,2
6,5.442,1.3851295997512,2,2
6,3.22,1.17531317023224,2,2
6,3.526,1.26055566389744,2,2
6,5.717,1.15972546240423,2,2
6,4.508,1.15084963818216,2,2
6,9.404,1.30188535779571,2,2
6,3.061,1.41760850071089,2,2
6,5.104,1.25628792376664,2,2
6,9.307,1.32024527950822,2,2
6,8.799,1.39229406319819,2,2
6,3.125,1.55502973292266,2,2
6,5.166,1.38190668002429,2,2
6,4.137,1.21286755555327,2,2
6,4.082,1.18905529345342,2,2
6,3.403,1.27174912266155,2,2
6,5.969,1.35813966337948,2,2
6,11.135,1.40384023521345,2,2
6,3.621,1.36517145157745,2,2
6,8.501,1.4433670511624,2,2
7,4.938,1.0830885583017,2,2
7,3.398,1.08682979684505,2,2
7,3.942,1.28096754473618,2,2
7,3.333,1.3591919628014,2,2
7,2.865,1.17849014115729,2,2
7,3.255,1.11738324494913,2,2
7,2.988,0.99516945253282,2,2
7,3.365,1.12135122522239,2,2
7,3.51,1.10553598956184,2,2
7,4.083,0.983646437819282,2,2
7,2.923,1.17849014115729,2,2
7,3.122,1.04754679213981,2,2
7,4.747,1.35576729059633,2,2
7,3.523,1.33562215997826,2,2
7,4.101,1.22079491545524,2,2
7,3.293,1.02135812233631,2,2
7,4.311,1.13396940249134,2,2
7,3.834,1.19027504256886,2,2
7,3.407,1.09337696429593,2,2
7,4.487,1.11182807256657,2,2
7,4.986,1.08530719976345,2,2
7,4.054,1.12192261438174,2,2
7,4.32,1.13396940249134,2,2
7,3.502,1.0999241317468,2,2
7,4.209,1.07747670048666,2,2
7,4.059,1.36704856374245,2,2
7,4.624,1.0999241317468,2,2
7,3.976,1.2024015353257,2,2
7,3.421,1.09337696429593,2,2
7,3.894,1.29276797302708,2,2
7,2.996,0.883867605867965,2,2
7,4.39,1.1531462671539,2,2
7,4.174,1.22213792416311,2,2
7,4.144,1.05918620094136,2,2
7,3.608,1.06555150262971,2,2
7,4.944,1.08896143275929,2,2
8,14.114,0.89703457111898,2,2
8,18.699,1.44397735233363,2,2
8,10.767,0.935934223615457,2,2
8,3.22,0.760371078121139,2,2
8,3.685,0.970530046530124,2,2
8,6.118,0.747309691912926,2,2
8,5.122,0.912107476161603,2,2
8,3.434,1.10410046960056,2,2
8,11.168,0.951947144795322,2,2
8,8.255,0.848572976462952,2,2
8,4.572,0.702338843196042,2,2
8,3.619,0.874947541947611,2,2
8,4.441,1.0883185875308,2,2
8,9.92,1.42877612541039,2,2
8,7.671,1.11840684076838,2,2
9,8.027,2.06370075931684,2,2
9,7.653,1.99396260169262,2,2
9,15.581,2.10258796087911,2,2
9,9.438,2.16811635198765,2,2
9,8.486,2.26522823740622,2,2
9,8.326,2.08085542292671,2,2
9,7.889,2.06045487956468,2,2
9,7.768,2.05010055216225,2,2
9,13.461,2.18921757516553,2,2
9,19.525,2.00225766307697,2,2
9,19.167,2.09443919138409,2,2
9,7.169,2.28050598052723,2,2
9,14.429,2.16140126908808,2,2
9,8.419,2.06021370734257,2,2
9,9.521,2.094137303294,2,2
9,6.372,2.19247968720854,2,2
9,5.988,2.00213139718532,2,2
9,9.264,1.98894170705385,2,2
9,7.659,2.2163702348448,2,2
9,8.475,1.88340432201093,2,2
9,6.094,1.99852843035204,2,2
9,8.452,1.86749896060634,2,2
9,6.474,1.97200909676855,2,2
9,9.522,1.95199397194686,2,2
9,8.038,2.14638454230113,2,2
9,9.478,2.10038638675874,2,2
9,11.458,2.10393384626094,2,2
9,8.036,2.04069962802504,2,2
9,7.589,1.8968855318948,2,2
9,10.982,2.22799633451138,2,2
9,14.016,2.30968539961391,2,2
9,14.508,2.35647805357691,2,2
9,9.179,2.24872967778997,2,2
9,7.583,2.36997404008835,2,2
10,19.196,1.76086096302922,2,2
10,11.715,2.06132431985264,2,2
10,15.053,2.01835645279698,2,2
10,17.796,2.16969899970379,2,2
10,18.668,2.19940636987088,2,2
10,13,2.28110163783039,2,2
10,11.737,2.1183548410723,2,2
10,18.012,2.43069946617182,2,2
10,19.161,2.25279282892116,2,2
10,16.214,2.17818681975153,2,2
10,11.834,2.25966989220984,2,2
10,9.837,2.34751882970396,2,2
10,16.996,2.40308993789153,2,2
10,16.946,2.2216868974962,2,2
10,12.566,2.21372956620144,2,2
10,15.031,2.02646703639816,2,2
10,15.465,2.05617440656525,2,2
10,16.417,1.92988776971208,2,2
10,11.602,2.17356398918981,2,2
10,9.951,2.31260450839219,2,2
10,7.999,2.03385307211278,2,2
10,11.787,2.0552616102752,2,2
10,8.337,2.25212730666742,2,2
10,9.599,2.11655650874311,2,2
10,13.42,2.21797347622531,2,2
10,11.501,2.13900382289321,2,2
10,13.347,2.11718061315839,2,2
10,11.964,1.93459682022568,2,2
10,12.817,2.06041831658912,2,2
10,14.015,2.11558914689944,2,2
10,13.253,2.12779038821806,2,2
10,16.935,1.84557037163068,2,2
11,13.231,2.46223358081036,2,2
11,12.049,2.51266275155332,2,2
11,11.079,2.53912829309827,2,2
11,7.671,2.41706979099728,2,2
11,6.002,2.70580354357032,2,2
11,8.565,2.59604679899109,2,2
11,9.081,2.6007003559564,2,2
11,6.188,3.01461766818313,2,2
11,4.194,2.26964776097968,2,2
11,6.52,2.58656319881115,2,2
11,7.533,2.47354957731304,2,2
11,8.985,2.4745667500968,2,2
11,6.885,2.45361153912863,2,2
11,6.999,2.48800662875928,2,2
11,5.006,2.69492209063385,2,2
11,6.832,2.45865662800184,2,2
11,5.218,2.46360181412509,2,2
11,8.537,2.55446073619808,2,2
11,7.121,2.24070251571587,2,2
11,3.4,2.50855805160912,2,2
11,6.515,2.64342676406122,2,2
11,4.288,2.56343566564136,2,2
11,4.866,2.47632113985228,2,2
11,3.919,2.4325411409543,2,2
11,4.239,2.65498693941426,2,2
11,6.85,2.53886188576503,2,2
11,5.285,2.78104789921643,2,2
11,3.273,2.54152595909741,2,2
11,5.045,2.42404032513914,2,2
11,9.07,2.56962660460743,2,2
11,5.122,2.61528025015818,2,2
11,5.883,2.58594173908164,2,2
11,5.732,2.57645747236087,2,2
11,5.802,2.50316330311104,2,2
11,5.419,2.70152405557905,2,2
11,3.016,2.56250553658996,2,2
11,3.352,2.5306274772831,2,2
11,7.265,2.65494364287736,2,2
11,6.887,2.47625616245393,2,2
12,13.388,1.48826641778612,2,2
12,9.567,1.58528443184165,2,2
12,19.298,1.43258531855255,2,2
12,7.252,1.43966034794608,2,2
12,10.831,1.59134519346604,2,2
12,13.937,1.76318829185395,2,2
12,10.82,1.6954844865482,2,2
12,8.56,1.63842793518518,2,2
12,7.377,1.8064718259734,2,2
12,7.507,1.96233156494684,2,2
12,7.257,1.60046268704013,2,2
12,4.893,1.65798508361817,2,2
12,6.474,1.55514909820531,2,2
12,4.791,1.56209543084396,2,2
12,3.557,1.55998733984417,2,2
12,7.04,1.5547171123447,2,2
12,6.158,1.61788118222645,2,2
12,7.003,1.66539188983365,2,2
12,4.74,1.67114122892398,2,2
12,5.826,1.70884437778849,2,2
12,7.938,1.77220183382298,2,2
12,3.274,1.79890431982031,2,2
12,3.707,1.55296036984488,2,2
12,3.656,2.11305121390658,2,2
12,6.055,1.76125036737124,2,2
12,2.872,1.51782551984839,2,2
12,3.161,2.67426401116144,2,2
12,9.008,1.68236855186735,2,2
12,3.643,1.39134005986102,2,2
12,3.893,1.72480172710044,2,2
12,4.858,1.66175725017884,2,2
12,5.276,1.85160659481504,2,2
13,15.744,2.72056376198033,2,2
13,9.717,2.67734485088284,2,2
13,18.142,2.84408761765602,2,2
13,11.714,2.80046296729043,2,2
13,14.531,2.78035592454741,2,2
13,10.619,2.82938258179505,2,2
13,19.116,2.87518996623217,2,2
13,12.434,2.78627609398268,2,2
13,14.687,2.6865805269087,2,2
13,15.669,2.75103780939701,2,2
13,16.178,2.7784823281727,2,2
13,9.018,2.72803850319247,2,2
13,9.914,2.90241283102409,2,2
13,13.497,2.68898052267768,2,2
13,11.497,2.66184609857228,2,2
13,14.43,2.62885936550908,2,2
13,16.684,2.64948461061278,2,2
13,9.036,2.63808343345824,2,2
13,13.768,2.66888833962805,2,2
13,12.185,2.86068279509214,2,2
13,14.814,2.80487559884263,2,2
13,9.451,3.16846734053463,2,2
13,13.497,2.98804823664173,2,2
13,18.394,2.81200776669606,2,2
13,9.822,2.79653416000855,2,2
13,10.715,3.08730930984766,2,2
13,16.695,2.75602353925899,2,2
13,16.882,2.99611392274394,2,2
13,8.438,3.51519183527687,2,2
13,13.514,2.73743433199392,2,2
13,8.555,2.81684988077718,2,2
13,10.736,2.88713326808541,2,2
13,11.399,2.92095485056565,2,2
13,12.181,2.76215839623772,2,2
13,9.048,2.94708970975492,2,2
14,16.706,3.34075301950075,2,2
14,9.743,3.64814542697339,2,2
14,10.24,3.34297573829295,2,2
14,6.945,3.3373753940703,2,2
14,10.939,3.41603904749629,2,2
14,10.139,3.79654769834613,2,2
14,7.609,4.09334745421323,2,2
14,10.34,4.37959918530292,2,2
14,5.279,3.56702979744496,2,2
14,8.292,3.61897466887025,2,2
14,7.072,3.7725217314282,2,2
14,11.03,3.57019409807172,2,2
14,13.44,3.79144646881282,2,2
14,13.588,3.86983224781351,2,2
14,14.405,3.90637737113385,2,2
14,6.807,3.84868699183828,2,2
14,10.821,3.90689539877494,2,2
14,7.696,3.86047373312539,2,2
15,15.659,2.92524942349651,2,2
15,15.438,3.12198460053442,2,2
15,7.741,2.91809976312713,2,2
15,7.841,2.82308456298631,2,2
15,9.657,2.98149176766012,2,2
15,6.807,2.62201667807809,2,2
15,6.009,2.66186806172775,2,2
15,8.627,2.62733019589804,2,2
15,9.52,3.22502843365046,2,2
15,6.724,2.7416494313617,2,2
15,5.011,2.88713520706678,2,2
15,6.191,2.83948621962333,2,2
15,7.973,2.66509228370588,2,2
15,13.588,2.91627919645755,2,2
15,7.941,2.99678926474091,2,2
15,8.303,2.73850533797711,2,2
15,8.038,2.68472479324072,2,2
15,6.743,2.41392393268571,2,2
15,8.606,2.46627430888505,2,2
15,4.688,2.47890519500631,2,2
15,5.207,2.47820750145297,2,2
15,7.126,3.0235278836014,2,2
15,4.991,2.57260817527262,2,2
15,5.609,2.598368604264,2,2
15,6.487,2.36056808524054,2,2
15,5.408,2.60645341582437,2,2
15,6.339,2.62522814489234,2,2
15,5.556,2.65414998142463,2,2
15,5.14,2.45950122502292,2,2
15,6.591,2.8982824472485,2,2
15,6.077,2.64858426717786,2,2
15,7.257,2.74631258110064,2,2
15,5.48,2.90571394070299,2,2
15,6.758,2.82283867825489,2,2
15,7.159,2.52756196917428,2,2
15,6.255,2.72961985667284,2,2
15,4.737,2.72774922902983,2,2
16,9.437,4.01319157525294,2,2
16,6.384,4.27789977597122,2,2
16,6.043,4.14007400871564,2,2
16,3.859,4.49852197483821,2,2
16,5.726,4.4320854983586,2,2
16,2.926,4.32825919092999,2,2
16,2.978,3.7009752502155,2,2
16,3.061,4.21534808160138,2,2
16,4.541,3.34431952392355,2,2
16,4.194,3.595681160167,2,2
16,4.457,3.72378557533239,2,2
16,3.975,3.51006274651978,2,2
16,3.026,2.68163884655445,2,2
16,4.738,2.90696584104795,2,2
17,7.07,2.4823438907265,2,2
17,19.602,2.75654218950665,2,2
17,8.187,2.48806357711066,2,2
17,15.607,2.70945488629074,2,2
17,8.141,2.51870475416867,2,2
17,17.888,2.93974547762967,2,2
17,6.221,2.68389012789046,2,2
17,17.739,3.11981327502402,2,2
17,10.474,3.19392487406525,2,2
17,12.253,2.96050967244248,2,2
17,18.856,2.71759870389992,2,2
17,15.388,3.15325987212752,2,2
17,9.556,2.71456315792349,2,2
17,14.821,3.20548068216711,2,2
17,19.771,3.31288420507067,2,2
17,16.443,2.96075015925636,2,2
17,8.22,3.37019252872994,2,2
17,7.527,2.67871978991608,2,2
17,6.576,3.00283535168528,2,2
17,9.874,3.38997776066289,2,2
17,6.757,2.96221728895717,2,2
17,8.077,3.18616635210396,2,2
17,8.139,3.55544046848847,2,2
17,11.624,3.55367393849124,2,2
17,14.337,2.96158428018738,2,2
17,11.675,3.26737084695279,2,2
17,12.204,2.98827614998014,2,2
17,15.525,3.01860782019918,2,2
18,17.501,3.13151048737873,2,2
18,8.72,3.07171331925632,2,2
18,9.524,3.5234045479358,2,2
18,7.773,3.28156110049953,2,2
18,14.406,3.28594738501536,2,2
18,11.057,3.01452203156694,2,2
18,10.436,3.0874287395317,2,2
18,12.423,3.64375461727994,2,2
18,8.609,3.24076037849379,2,2
18,9.864,3.08363340079374,2,2
18,6.43,2.99128727697257,2,2
18,10.357,3.65123184278516,2,2
18,7.19,3.26322248397008,2,2
18,13.673,3.35821424060566,2,2
18,5.605,3.26519088937722,2,2
18,5.64,3.41333929633626,2,2
18,5.587,3.7245379751893,2,2
18,7.328,3.77584249372121,2,2
18,7.108,3.52945160413035,2,2
18,6.491,3.2306802001159,2,2
18,4.338,3.73137775606492,2,2
18,7.757,3.37407182846976,2,2
18,5.562,4.01176769220034,2,2
18,3.909,3.56084538153086,2,2
18,6.057,3.32487294132195,2,2
18,6.956,3.50129168040446,2,2
18,6.373,3.59121506495543,2,2
18,6.011,3.48942917285277,2,2
19,15.021,3.70779337177987,2,2
19,9.94,3.8581961045832,2,2
19,14.624,3.42855158340982,2,2
19,14.734,2.99848936388803,2,2
19,19.286,3.08061930164393,2,2
19,8.51,3.55021392182717,2,2
19,19.552,3.09704528919511,2,2
19,18.588,2.80585732806056,2,2
19,12.073,2.92979887049219,2,2
19,16.803,3.15378960982646,2,2
19,13.718,3.12257115834797,2,2
19,7.893,2.76378220486797,2,2
19,7.989,3.34516033857806,2,2
19,9.454,2.92735125238819,2,2
19,12.52,2.75657936540703,2,2
19,8.705,3.05032360503567,2,2
19,11.639,2.71951907944445,2,2
19,7.824,3.62411043156459,2,2
19,8.839,2.91705628621006,2,2
19,7.237,3.46262532618128,2,2
19,10.008,3.10061254911784,2,2
19,13.571,3.07315294366612,2,2
19,8.094,3.23493342483057,2,2
19,10.754,3.70323842383115,2,2
19,13.529,3.15528288142202,2,2
19,10.843,3.31762283631095,2,2
19,11.957,2.91127577474397,2,2
19,13.79,2.9880364627191,2,2
19,12.19,3.19560121450219,2,2
19,8.461,3.47464478097902,2,2
19,9.329,2.83638898883751,2,2
